GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
82	GO:0072675	0.0109477994369703	112.648275862069	0.0109963956258782	1	6	osteoclast fusion	CD109	0.177745180648659
83	GO:2000348	0.0109477994369703	112.648275862069	0.0109963956258782	1	6	regulation of CD40 signaling pathway	SLAMF1	0.177745180648659
84	GO:0001942	0.0110290433579764	13.6588235294118	0.159447736575234	2	87	hair follicle development	BCL2;CD109	0.177745180648659
85	GO:0002028	0.0110290433579764	13.6588235294118	0.159447736575234	2	87	regulation of sodium ion transport	FGF11;FXYD7	0.177745180648659
86	GO:0019221	0.0113097449185752	4.15126498002663	1.38554584886065	5	756	cytokine-mediated signaling pathway	BCL2;GREM2;IFITM1;IL1RN;TNFSF9	0.177745180648659
87	GO:0022898	0.0113584065267283	7.03630796150481	0.471012279308449	3	257	regulation of transmembrane transporter activity	BCL2;FGF11;FXYD7	0.177745180648659
88	GO:0022404	0.0115188747093392	13.3431855500821	0.16311320178386	2	89	molting cycle process	BCL2;CD109	0.177745180648659
89	GO:0022405	0.0115188747093392	13.3431855500821	0.16311320178386	2	89	hair cycle process	BCL2;CD109	0.177745180648659
90	GO:0071345	0.0115336303561611	3.60717658168083	1.95186022359338	6	1065	cellular response to cytokine stimulus	BCL2;GREM2;IFITM1;IL1RN;NEFH;TNFSF9	0.177745180648659
91	GO:0098773	0.0117673476809853	13.1907467532468	0.164945934388173	2	90	skin epidermis development	BCL2;CD109	0.177745180648659
92	GO:0046883	0.0118409966908537	6.92549526270457	0.478343209725701	3	261	regulation of hormone secretion	NMB;SOX11;SSTR5	0.177745180648659
93	GO:0090596	0.0122106485327782	6.8446147296722	0.48384140753864	3	264	sensory organ morphogenesis	BCL2;DIO3;SOX11	0.177745180648659
94	GO:0003357	0.0127611323231703	93.867816091954	0.0128291282301912	1	7	noradrenergic neuron differentiation	SOX11	0.177745180648659
95	GO:0032847	0.0127611323231703	93.867816091954	0.0128291282301912	1	7	regulation of cellular pH reduction	BCL2	0.177745180648659
96	GO:0045110	0.0127611323231703	93.867816091954	0.0128291282301912	1	7	intermediate filament bundle assembly	NEFH	0.177745180648659
97	GO:0045852	0.0127611323231703	93.867816091954	0.0128291282301912	1	7	pH elevation	BCL2	0.177745180648659
98	GO:0048743	0.0127611323231703	93.867816091954	0.0128291282301912	1	7	positive regulation of skeletal muscle fiber development	BCL2	0.177745180648659
99	GO:0050942	0.0127611323231703	93.867816091954	0.0128291282301912	1	7	positive regulation of pigment cell differentiation	BCL2	0.177745180648659
100	GO:0051902	0.0127611323231703	93.867816091954	0.0128291282301912	1	7	negative regulation of mitochondrial depolarization	BCL2	0.177745180648659
101	GO:0060052	0.0127611323231703	93.867816091954	0.0128291282301912	1	7	neurofilament cytoskeleton organization	NEFH	0.177745180648659
102	GO:1905150	0.0127611323231703	93.867816091954	0.0128291282301912	1	7	regulation of voltage-gated sodium channel activity	FGF11	0.177745180648659
103	GO:0045069	0.0127847474281199	12.6141304347826	0.172276864805425	2	94	regulation of viral genome replication	BCL2;IFITM1	0.177745180648659
104	GO:0032409	0.0128414809962329	6.71386800334169	0.493005070560205	3	269	regulation of transporter activity	BCL2;FGF11;FXYD7	0.177745180648659
105	GO:0090287	0.0128414809962329	6.71386800334169	0.493005070560205	3	269	regulation of cellular response to growth factor stimulus	CD109;GREM2;SOX11	0.177745180648659
106	GO:0007165	0.0130524765045427	2.41208217270195	10.5583725334474	17	5761	signal transduction	BCL2;CD109;CLIC3;DLK1;FGF11;GREM2;IFITM1;IL1RN;METRNL;MRAP2;NMB;SAMD14;SLAMF1;SOX11;SSTR5;TAS2R4;TNFSF9	0.177745180648659
107	GO:0045595	0.0131464222851625	2.96490960020372	3.28608955953326	8	1793	regulation of cell differentiation	BCL2;CD109;DIO3;IFITM1;ISLR2;METRNL;SOX11;TNFSF9	0.177745180648659
108	GO:0007154	0.0132023458679425	2.41509584664537	11.5058952898772	18	6278	cell communication	BCL2;CD109;CLIC3;DLK1;FGF11;GREM2;IFITM1;IL1RN;METRNL;MRAP2;NMB;RAB26;SAMD14;SLAMF1;SOX11;SSTR5;TAS2R4;TNFSF9	0.177745180648659
109	GO:0072659	0.0132288603200263	6.63775299463032	0.498503268373144	3	272	protein localization to plasma membrane	MRAP2;RAB26;ZDHHC22	0.177745180648659
110	GO:0046651	0.0137557646436924	6.53886853886854	0.505834198790396	3	276	lymphocyte proliferation	BCL2;SOX11;TNFSF9	0.177745180648659
111	GO:0032943	0.0141587646275151	6.46658615136876	0.511332396603336	3	279	mononuclear cell proliferation	BCL2;SOX11;TNFSF9	0.177745180648659
112	GO:0023051	0.0143829075525103	2.49980620155039	6.32659295008858	12	3452	regulation of signaling	BCL2;CD109;DLK1;FXYD7;GREM2;IL1RN;MRAP2;NMB;RAB26;SLAMF1;SOX11;SSTR5	0.177745180648659
113	GO:0002072	0.0145712512591381	80.4532019704433	0.0146618608345042	1	8	optic cup morphogenesis involved in camera-type eye development	SOX11	0.177745180648659
114	GO:0002138	0.0145712512591381	80.4532019704433	0.0146618608345042	1	8	retinoic acid biosynthetic process	RBP1	0.177745180648659
115	GO:0006776	0.0145712512591381	80.4532019704433	0.0146618608345042	1	8	vitamin A metabolic process	RBP1	0.177745180648659
116	GO:0046532	0.0145712512591381	80.4532019704433	0.0146618608345042	1	8	regulation of photoreceptor cell differentiation	DIO3	0.177745180648659
117	GO:0046533	0.0145712512591381	80.4532019704433	0.0146618608345042	1	8	negative regulation of photoreceptor cell differentiation	DIO3	0.177745180648659
118	GO:0050932	0.0145712512591381	80.4532019704433	0.0146618608345042	1	8	regulation of pigment cell differentiation	BCL2	0.177745180648659
119	GO:0072674	0.0145712512591381	80.4532019704433	0.0146618608345042	1	8	multinuclear osteoclast differentiation	CD109	0.177745180648659
120	GO:1904180	0.0145712512591381	80.4532019704433	0.0146618608345042	1	8	negative regulation of membrane depolarization	BCL2	0.177745180648659
121	GO:2000659	0.0145712512591381	80.4532019704433	0.0146618608345042	1	8	regulation of interleukin-1-mediated signaling pathway	IL1RN	0.177745180648659
122	GO:0007218	0.0152090154561094	11.4837340876945	0.188771458244242	2	103	neuropeptide signaling pathway	NMB;SSTR5	0.184004154206701
123	GO:0018958	0.0160578441201518	11.1504120879121	0.194269656057181	2	106	phenol-containing compound metabolic process	BCL2;DIO3	0.185078889974349
124	GO:0034097	0.016211418845755	3.32997370727432	2.10214429714705	6	1147	response to cytokine	BCL2;GREM2;IFITM1;IL1RN;NEFH;TNFSF9	0.185078889974349
125	GO:0010890	0.0163781617451858	70.3922413793103	0.0164945934388173	1	9	positive regulation of sequestering of triglyceride	FITM1	0.185078889974349
126	GO:0016102	0.0163781617451858	70.3922413793103	0.0164945934388173	1	9	diterpenoid biosynthetic process	RBP1	0.185078889974349
127	GO:0033689	0.0163781617451858	70.3922413793103	0.0164945934388173	1	9	negative regulation of osteoblast proliferation	BCL2	0.185078889974349
128	GO:0048087	0.0163781617451858	70.3922413793103	0.0164945934388173	1	9	positive regulation of developmental pigmentation	BCL2	0.185078889974349
129	GO:0048263	0.0163781617451858	70.3922413793103	0.0164945934388173	1	9	determination of dorsal identity	GREM2	0.185078889974349
130	GO:0106072	0.0163781617451858	70.3922413793103	0.0164945934388173	1	9	negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	MRAP2	0.185078889974349
131	GO:0034762	0.0168674663948575	4.48396253193301	1.00067200195491	4	546	regulation of transmembrane transport	BCL2;CLIC3;FGF11;FXYD7	0.185078889974349
132	GO:0023061	0.0170733869299339	4.46691176470588	1.00433746716354	4	548	signal release	IL1RN;NMB;SOX11;SSTR5	0.185078889974349
133	GO:0042303	0.0172206601849051	10.7347883597884	0.201600586474433	2	110	molting cycle	BCL2;CD109	0.185078889974349
134	GO:0042633	0.0172206601849051	10.7347883597884	0.201600586474433	2	110	hair cycle	BCL2;CD109	0.185078889974349
135	GO:0070661	0.0177799219566344	5.9202657807309	0.557150711711161	3	304	leukocyte proliferation	BCL2;SOX11;TNFSF9	0.185078889974349
136	GO:0003211	0.0181818692725478	62.5670498084291	0.0183273260431303	1	10	cardiac ventricle formation	SOX11	0.185078889974349
137	GO:0014041	0.0181818692725478	62.5670498084291	0.0183273260431303	1	10	regulation of neuron maturation	BCL2	0.185078889974349
138	GO:0021548	0.0181818692725478	62.5670498084291	0.0183273260431303	1	10	pons development	BCL2	0.185078889974349
139	GO:0034115	0.0181818692725478	62.5670498084291	0.0183273260431303	1	10	negative regulation of heterotypic cell-cell adhesion	IL1RN	0.185078889974349
140	GO:0035581	0.0181818692725478	62.5670498084291	0.0183273260431303	1	10	sequestering of extracellular ligand from receptor	GREM2	0.185078889974349
141	GO:0048262	0.0181818692725478	62.5670498084291	0.0183273260431303	1	10	determination of dorsal/ventral asymmetry	GREM2	0.185078889974349
142	GO:0048742	0.0181818692725478	62.5670498084291	0.0183273260431303	1	10	regulation of skeletal muscle fiber development	BCL2	0.185078889974349
143	GO:0061303	0.0181818692725478	62.5670498084291	0.0183273260431303	1	10	cornea development in camera-type eye	SOX11	0.185078889974349
144	GO:0070587	0.0181818692725478	62.5670498084291	0.0183273260431303	1	10	regulation of cell-cell adhesion involved in gastrulation	IL1RN	0.185078889974349
145	GO:1903431	0.0181818692725478	62.5670498084291	0.0183273260431303	1	10	positive regulation of cell maturation	BCL2	0.185078889974349
146	GO:0045667	0.0184184580191847	10.3488520408163	0.208931516891686	2	114	regulation of osteoblast differentiation	IFITM1;SOX11	0.186203041344634
147	GO:0017015	0.0196506999380802	9.98953201970443	0.216262447308938	2	118	regulation of transforming growth factor beta receptor signaling pathway	CD109;SOX11	0.189367857811068
148	GO:0090101	0.0199640798237382	9.9035409035409	0.218095179913251	2	119	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	CD109;GREM2	0.189367857811068
149	GO:0010172	0.0199823793233959	56.3068965517241	0.0201600586474433	1	11	embryonic body morphogenesis	GREM2	0.189367857811068
150	GO:0042447	0.0199823793233959	56.3068965517241	0.0201600586474433	1	11	hormone catabolic process	DIO3	0.189367857811068
151	GO:0042670	0.0199823793233959	56.3068965517241	0.0201600586474433	1	11	retinal cone cell differentiation	DIO3	0.189367857811068
152	GO:0046549	0.0199823793233959	56.3068965517241	0.0201600586474433	1	11	retinal cone cell development	DIO3	0.189367857811068
153	GO:0060174	0.0199823793233959	56.3068965517241	0.0201600586474433	1	11	limb bud formation	SOX11	0.189367857811068
154	GO:0070586	0.0199823793233959	56.3068965517241	0.0201600586474433	1	11	cell-cell adhesion involved in gastrulation	IL1RN	0.189367857811068
155	GO:1902513	0.0199823793233959	56.3068965517241	0.0201600586474433	1	11	regulation of organelle transport along microtubule	NEFH	0.189367857811068
156	GO:0010721	0.0200144890369421	5.65220458553792	0.582808968171544	3	318	negative regulation of cell development	BCL2;DIO3;SOX11	0.189367857811068
157	GO:0019079	0.0202795709174081	9.81900726392252	0.219927912517564	2	120	viral genome replication	BCL2;IFITM1	0.189447130848699
158	GO:1903844	0.0202795709174081	9.81900726392252	0.219927912517564	2	120	regulation of cellular response to transforming growth factor beta stimulus	CD109;SOX11	0.189447130848699
159	GO:0090150	0.020512756038221	5.59783368273934	0.588307165984483	3	321	establishment of protein localization to membrane	BCL2;RAB26;ZDHHC22	0.190420301335939
160	GO:0048593	0.021238629156068	9.57378984651712	0.225426110330503	2	123	camera-type eye morphogenesis	DIO3;SOX11	0.191350198329633
161	GO:0019058	0.0215299126200033	5.49211248285322	0.599303561610361	3	327	viral life cycle	BCL2;IFITM1;SLAMF1	0.191350198329633
162	GO:0048638	0.0215299126200033	5.49211248285322	0.599303561610361	3	327	regulation of developmental growth	BCL2;DIO3;ISLR2	0.191350198329633
163	GO:0003207	0.0217796973708525	51.1849529780564	0.0219927912517564	1	12	cardiac chamber formation	SOX11	0.191350198329633
164	GO:0019336	0.0217796973708525	51.1849529780564	0.0219927912517564	1	12	phenol-containing compound catabolic process	DIO3	0.191350198329633
165	GO:0060900	0.0217796973708525	51.1849529780564	0.0219927912517564	1	12	embryonic camera-type eye formation	SOX11	0.191350198329633
166	GO:0106070	0.0217796973708525	51.1849529780564	0.0219927912517564	1	12	regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	MRAP2	0.191350198329633
167	GO:1900115	0.0217796973708525	51.1849529780564	0.0219927912517564	1	12	extracellular regulation of signal transduction	GREM2	0.191350198329633
168	GO:1900116	0.0217796973708525	51.1849529780564	0.0219927912517564	1	12	extracellular negative regulation of signal transduction	GREM2	0.191350198329633
169	GO:1990778	0.0222233081654876	5.42378048780488	0.606634492027613	3	331	protein localization to cell periphery	MRAP2;RAB26;ZDHHC22	0.192781001386511
170	GO:0051716	0.0222416539834555	2.25325041672009	13.0288960840613	19	7109	cellular response to stimulus	ANKS4B;BCL2;CD109;CLIC3;DLK1;FGF11;GREM2;IFITM1;IL1RN;METRNL;MRAP2;NEFH;NMB;SAMD14;SLAMF1;SOX11;SSTR5;TAS2R4;TNFSF9	0.192781001386511
171	GO:0008284	0.0223343843069738	3.45935050391937	1.6457938786731	5	898	positive regulation of cell population proliferation	BCL2;NMB;SLAMF1;SOX11;TNFSF9	0.192781001386511
172	GO:0046887	0.022878518859895	9.19104308390023	0.234589773352068	2	128	positive regulation of hormone secretion	NMB;SOX11	0.194385315225779
173	GO:0007178	0.0229289470265681	5.35709504685408	0.613965422444865	3	335	transmembrane receptor protein serine/threonine kinase signaling pathway	CD109;GREM2;SOX11	0.194385315225779
174	GO:0046718	0.023548796085422	9.04631696428571	0.238255238560694	2	130	viral entry into host cell	IFITM1;SLAMF1	0.194385315225779
175	GO:0006703	0.0235738288790071	46.9166666666667	0.0238255238560694	1	13	estrogen biosynthetic process	HSD17B14	0.194385315225779
176	GO:0010623	0.0235738288790071	46.9166666666667	0.0238255238560694	1	13	programmed cell death involved in cell development	BCL2	0.194385315225779
177	GO:0048934	0.0235738288790071	46.9166666666667	0.0238255238560694	1	13	peripheral nervous system neuron differentiation	NEFH	0.194385315225779
178	GO:0048935	0.0235738288790071	46.9166666666667	0.0238255238560694	1	13	peripheral nervous system neuron development	NEFH	0.194385315225779
179	GO:0061029	0.0235738288790071	46.9166666666667	0.0238255238560694	1	13	eyelid development in camera-type eye	SOX11	0.194385315225779
180	GO:0048545	0.0238282224902672	5.27596439169139	0.62312908546643	3	340	response to steroid hormone	BCL2;IL1RN;SSTR5	0.195391424420191
181	GO:0034754	0.0242271602808776	8.90604395604396	0.24192070376932	2	132	cellular hormone metabolic process	HSD17B14;RBP1	0.196479607552612
182	GO:0048565	0.0242271602808776	8.90604395604396	0.24192070376932	2	132	digestive tract development	BCL2;SOX11	0.196479607552612
183	GO:0050671	0.0245693549865501	8.83751363140676	0.243753436373633	2	133	positive regulation of lymphocyte proliferation	BCL2;TNFSF9	0.19808684788952
184	GO:1903530	0.0249122160685613	3.96021654286793	1.12713055165251	4	615	regulation of secretion by cell	NMB;RAB26;SOX11;SSTR5	0.19808684788952
185	GO:0032946	0.024913547469402	8.77002164502164	0.245586168977946	2	134	positive regulation of mononuclear cell proliferation	BCL2;TNFSF9	0.19808684788952
186	GO:0010839	0.0253647793029264	43.3050397877984	0.0256582564603824	1	14	negative regulation of keratinocyte proliferation	CD109	0.19808684788952
187	GO:0010889	0.0253647793029264	43.3050397877984	0.0256582564603824	1	14	regulation of sequestering of triglyceride	FITM1	0.19808684788952
188	GO:0060253	0.0253647793029264	43.3050397877984	0.0256582564603824	1	14	negative regulation of glial cell proliferation	SOX11	0.19808684788952
189	GO:0099188	0.0253647793029264	43.3050397877984	0.0256582564603824	1	14	postsynaptic cytoskeleton organization	NEFH	0.19808684788952
