GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
11	GO:0019899	4.55428185409554e-08	1.44483688483747	241.04063635822	317	2195	enzyme binding	A2M;ABCA1;ABCB1;ABCB1;ABCD1;ABI2;ACAP2;ADAMTS4;ADCY4;ADORA2A;TAF9;AKAP13;AKAP5;AKAP8L;ANKFY1;ANKLE2;ANXA2;AP3B1;ARHGAP17;ARHGAP4;ARHGAP44;ARHGAP6;ARHGDIB;ARHGEF40;ARHGEF6;ARPP19;ATF2;ATP6V0A2;ATP6V0C;ATP6V1E1;ATP7A;ATP5IF1;BECN1;BLNK;BNIP3;BOD1;BOD1L2;BRK1;BRMS1L;CACNB3;CALM2;CALM3;CALR;CAMK2N1;CAP2;CASP1;CASP8;CCND1;CD2;CD22;CD33;CD4;CD74;CDC42SE2;CDH5;CDK12;CDK5RAP2;CDKN2D;CEBPA;CHMP3;CHP1;CLPP;CLU;CNPPD1;CPNE3;CRY1;CSF1R;CSPG4;CSTB;CTSC;CTTNBP2NL;CXCR4;CYFIP1;CYTH4;DCUN1D2;DDX58;DENND3;DENND4C;DHCR24;DNM1;DNM2;DOCK10;DOCK2;DOCK8;DTX3L;DUSP19;EEF1B2;EGFR;EID1;ELOF1;ENSA;ETS1;FAM83C;FAM83D;FAS;FBXL2;FBXW7;FGD2;FGD3;FGD4;FGR;FLNA;FMNL2;FMNL3;FN1;GABARAPL1;GABARAPL2;GCHFR;GDPGP1;GLDC;GLRX3;GOLGA7B;GRK5;GSK3A;HACD4;HACE1;HAND1;HCLS1;HDAC5;HINT1;HMGA1;HMOX1;HPCA;HSPA5;HSPBP1;IFT20;IRGM;IL15RA;INF2;IQGAP1;IQSEC3;ISG15;ITGAX;ITGB1;ITGB2;JAK3;JUN;JUND;KCTD13;KIF11;KLF4;KPNA2;LAMTOR4;LCP1;LGALS3;LRP1;LRP4;LRRK2;LSM2;LYN;MAG;MALT1;MAP1LC3A;MAP3K1;MAPK4;MAPKAPK2;MARCKS;MLH1;MLKL;MOAP1;MSN;MVP;MYO5B;MYO9B;NCF2;NCOA3;NDUFS7;NEDD8;NEFH;NEK6;NEK9;NFATC1;NGEF;NIN;NIPBL;NLK;NLRC4;NLRP1;NME1;NOTCH1;NOTCH2;NPC2;NRG3;NRP1;OPTN;P2RY12;P4HB;PACRG;PAK2;PAM;PARD6A;PARK7;PARP1;PARP14;PARP9;PDE3B;PDE6D;PDLIM5;PGAM1;PGR;PHYHIP;PIN1;PKIA;PLEK;PLSCR1;PML;PPP1CA;PPP1R11;PPP1R18;PPP3CB;PPP3R1;PRKACA;PRKAG2;PRKCZ;PRKD2;PRMT8;PRTN3;PSAP;PSD4;PTK2B;PTPN22;PTPN6;PTPRC;PTPRN;PYCARD;RAB3A;RAB4A;RAC2;RAC3;RAPGEFL1;RASD2;RASGEF1B;RASGRP1;RASGRP3;RBX1;RELA;RHOH;RIMS3;RIMS4;RIN1;RIN3;RIPK1;RIPK2;RND2;RNF5;ROCK1;RPH3A;RRAGD;SCNM1;SDC4;SERPINB9;SH3GL2;SHC1;SLPI;SNRPD3;SNX10;SNX3;SOX9;SPRED1;SPRED2;SPRYD3;SRGAP2B;SRGAP2C;SRGAP2;STAT1;STAT3;STAT6;STOM;STUB1;STX1B;STX8;SUMO3;SYK;SYN1;TAGAP;TBC1D1;TBC1D4;TBR1;TCERG1L;TCF7L2;TCIRG1;TEP1;TGFB1;TGFBR2;THRB;THY1;TIMP1;TNFAIP3;TNFRSF14;TNFRSF1B;TNPO1;TOP2A;TREM2;TRIM21;TRIM5;TRIM5;TRIM6;TRPC6;TSPAN14;TSPAN17;TSPAN33;TSPYL1;TXNIP;UBE2A;UBE2D1;UBE2L3;UBE2L5;UBE2L6;UHRF1BP1;USP2;USP25;VAV1;VDAC1;VWF;WAS;WASF1;WNK1;WWC1;ZFHX3	8.43784219876974e-06
12	GO:0003779	2.04267844294813e-07	1.98756687288921	46.560924745278	82	424	actin binding	ABLIM2;ACTN2;ACTR3B;ACTR3C;AIF1;ARPC1B;ARPC5L;CAMK2B;CAP2;CCR5;CDK5R2;CFL1;CFL2;CNN2;CNN3;CORO1A;CORO1B;CORO2A;CORO2B;CTNNA1;CTNNAL1;CXCR4;CYFIP1;DBNL;DMTN;DST;EGFR;EPB41L2;FGD4;FHOD1;FHOD3;FLNA;FMNL2;FMNL3;GAS7;GMFG;GSN;HCLS1;HPCA;INF2;IQGAP1;ITGB1;KLHL5;LCP1;LIMA1;LRRK2;MACF1;MARCKS;MED28;MEFV;MICAL2;MSN;MSRB1;MYH9;MYO1E;MYO1F;MYO1G;MYO5B;MYO6;MYO9B;P4HB;PACRG;PARVG;PDLIM5;PFN2;PPP1R18;PSTPIP2;SCIN;SNCA;SSH2;SVIL;SYN1;SYNE2;TLN1;TMOD3;TPM1;TRPC6;WAS;WASF1;WASF2;WIPF1;WIPF3	3.46914888894024e-05
13	GO:0005102	2.6330354401407e-07	1.49397381326918	165.928201155932	227	1511	signaling receptor binding	A2M;ABCA1;ACTN2;ADAM17;ADORA2A;AIP;AKAP5;ANXA1;APOE;APOL2;ARAP1;ARNT;ARPP19;BLNK;BMP3;BUD31;C1D;C1QTNF4;C3;CACNG2;CALM3;CALR;CARTPT;CASP8;CCKBR;CCL2;CCL3L1;CCL3L3;CCL18;CCL3;CCR2;CD2;CD22;CD2AP;CD3G;CD4;CD74;CD9;CDH5;CFL1;CIB2;CLEC11A;CLEC2D;CLU;CMTM3;CMTM7;CNRIP1;CPNE3;CRH;CRY1;CSF1;CX3CL1;CXCL10;CXCL13;CXCL16;CXCL9;DMTN;DNER;DNM1;DNM2;DOCK2;DRD2;DST;EDNRB;EFEMP1;EFNA3;EFNB3;EGFR;ENG;ENSA;EP300;ERAP1;FCN1;FERMT3;FGF1;FGF12;FGF13;FGF18;FGF9;FGL2;FGR;FIBCD1;FKBP1A;FKBP1B;FLNA;FLRT3;FN1;FYB1;GABARAPL1;GABARAPL2;GMFG;GNA13;GNA15;GNAI3;GNAO1;GPNMB;GPR17;GREM1;GRN;GSK3A;HCK;HMGA1;HMGB2;HOMER1;HTR1A;ICAM1;IDUA;IFNE;IL13RA1;IL17RA;IL18;IL1A;IL1B;IRAK4;ISG15;ITGA4;ITGAM;ITGAX;ITGB1;ITGB2;JUND;KDR;KLRK1;LAG3;LCP1;LGALS3;LINGO1;LRP1;LRP4;LY6H;LY96;LYN;LYNX1;MAG;MCHR1;MED12;MED4;MSN;MYD88;MYH9;MYO9B;NAMPT;NCOA3;NECAB2;NENF;NOTCH1;NPPC;NR4A2;NRG3;NSG1;NTS;NXPH4;OSMR;P2RX7;P4HB;PACRG;PADI2;PARK7;PARP1;PDGFC;PDGFRA;PDPN;PENK;PIK3AP1;PIK3CG;PLSCR1;PNOC;PPP1R1B;PRTN3;PSAP;PTK2B;PTPRC;PTPRZ1;PYCARD;RAB4A;RERG;RIPK1;RIPK2;RIT2;RSPO2;RSPO3;S1PR3;SECTM1;SELPLG;SEMA3D;SEMA4D;SEMA4G;SEMA6A;SHC1;SLA;SPP1;SPRED1;SPRED2;STAT1;STAT3;STUB1;STX1B;SYK;TAP1;TAP2;TAPBP;TCF7L2;TGFB1;TGFBR1;TGFBR2;THY1;TIMP1;TLN1;TLR1;TLR2;TLR4;TLR6;TLR9;TMBIM1;TNFSF10;TNFSF13B;TRIM25;TYK2;TYROBP;UBXN2A;UNC93B1;VCAM1;VGF;VTN;VWF;WBP2;WNT2B	4.12778940538981e-05
14	GO:0008047	3.01394532855719e-07	1.87179518820621	56.1146993982006	94	511	enzyme activator activity	ACAP2;ADAP2;ALOX5AP;APOBEC1;APOC1;APOE;ARAP1;ARF1;ARHGAP11A;ARHGAP15;ARHGAP17;ARHGAP25;ARHGAP30;ARHGAP31;ARHGAP4;ARHGAP44;ARHGAP6;ARHGDIB;ARHGEF6;ATP7A;AZIN2;BNIP2;CALM2;CALM3;CASP1;CCL3;CDK5R2;CTSA;CTSC;CTSH;DAD1;DBNL;DNAJC15;DNAJC19;DOCK2;DPM3;DTX3L;DUSP19;FBLN1;FGF13;FN1;GARNL3;GIT2;GM2A;GMFG;GMIP;GNB5;GREM1;IRGM;IQGAP1;JUN;LRRK2;MALT1;MMP17;MYO9B;NCF1;NCF2;NCF4;NLRC4;NLRP1;NOD1;NRG3;NRP1;NSMAF;PAK2;PARK7;PRKAG2;PSAP;PSME1;PSME2;PYCARD;RAB3A;RAB4A;RALGAPA2;RASA4;RASA4B;RASAL3;RASGRP3;RGS1;RGS2;RGS8;RGS9;RIN1;RIN3;SEC23B;SIPA1;SMAP2;SRGAP2;STK3;TAGAP;TBC1D1;TBC1D4;THY1;WNK1	4.38744327114253e-05
15	GO:0015077	8.60258538075486e-07	2.00997247905006	39.8623011380564	71	363	monovalent inorganic cation transmembrane transporter activity	ASIC2;ATP1A2;ATP5F1D;ATP5F1E;ATP5MC3;ATP5PD;ATP5PF;ATP5MF;ATP5MGL;ATP5MG;ATP5PO;ATP6V0A2;ATP6V0C;ATP6V0E2;ATP6V1E1;ATP6V1F;ATP6V1G2;COX4I1;COX5A;COX5B;COX6B1;COX6C;COX7A2;COX7A2L;COX7B;COX8A;KCNAB3;KCNB1;KCNC2;KCNC4;KCNG1;KCNIP1;KCNIP2;KCNIP3;KCNIP4;KCNK1;KCNK12;KCNK2;KCNK7;KCNK9;KCNMB4;KCNS2;KCNT2;KCNV1;NDUFA4;NDUFA4L2;NNT;SCN1B;SCN2B;SCN3B;SCN4B;SLC10A6;SLC11A1;SLC12A9;SLC17A7;SLC18A2;SLC1A3;SLC24A2;SLC24A3;SLC28A2;SLC4A10;SLC4A7;SLC5A7;SLC6A7;SLC8A2;SLC8A3;SLC9A9;SNAP25;TCIRG1;TMEM38A;TRPM2	0.000116880460039856
16	GO:1904680	9.32167045251378e-07	7.13969382176052	3.29440505273193	14	30	peptide transmembrane transporter activity	ABCA1;ABCC1;MCL1;SEC61A1;SEC61G;TAP1;TAP2;TAPBP;TIMM17A;TIMM23B;TIMM23;TOMM20;TOMM40L;TOMM7	0.000118734777388894
17	GO:0140375	1.2130017239623e-06	2.87600941455381	14.3855687302628	34	131	immune receptor activity	C3AR1;C5AR1;C5AR2;CCR2;CCR5;CD200R1;CD4;CD44;CD74;CMKLR1;CSF2RA;CSF2RB;CSF3R;CTSH;CX3CR1;CXCR3;CXCR4;FCER1G;FCGR2B;GPR17;GPR75;IFNGR1;IL10RA;IL10RB;IL13RA1;IL15RA;IL17RA;IL18R1;IL21R;IL2RB;IL2RG;IL7R;KLRK1;OSMR	0.000145417500790303
18	GO:0015078	1.66556691663999e-06	3.07363485934914	12.0794851933504	30	110	proton transmembrane transporter activity	ATP5F1D;ATP5F1E;ATP5MC3;ATP5PD;ATP5PF;ATP5MF;ATP5MGL;ATP5MG;ATP5PO;ATP6V0A2;ATP6V0C;ATP6V0E2;ATP6V1E1;ATP6V1F;ATP6V1G2;COX4I1;COX5A;COX5B;COX6B1;COX6C;COX7A2;COX7A2L;COX7B;COX8A;NDUFA4;NDUFA4L2;NNT;SLC11A1;SLC9A9;TCIRG1	0.000188579187561794
19	GO:0005178	3.60551134995993e-06	2.70738003617296	15.0444497408092	34	137	integrin binding	ACTN2;ADAM17;CALR;CD9;CIB2;CX3CL1;DST;EGFR;FERMT3;FGF1;FN1;GPNMB;ICAM1;IL1B;ISG15;ITGA4;ITGAM;ITGAX;ITGB1;ITGB2;KDR;LCP1;LYN;MYH9;P4HB;PTPRZ1;S1PR3;SPP1;SYK;THY1;TLN1;VCAM1;VTN;VWF	0.000386738533222018
20	GO:0051015	4.7683174539607e-06	2.31786890152649	21.9627003515462	44	200	actin filament binding	ABLIM2;ACTN2;ACTR3B;ACTR3C;AIF1;ARPC1B;ARPC5L;CFL1;CFL2;CORO1A;CORO1B;CORO2A;CORO2B;CTNNA1;CTNNAL1;CYFIP1;DBNL;DMTN;EGFR;FHOD1;FHOD3;FLNA;FMNL2;FMNL3;GAS7;GSN;HCLS1;IQGAP1;LCP1;LIMA1;MACF1;MARCKS;MYH9;MYO1E;MYO1F;MYO1G;MYO5B;MYO6;PSTPIP2;SCIN;SVIL;SYNE2;TLN1;TPM1	0.000485891548558595
21	GO:0005525	8.14776352337041e-06	1.92106027069197	37.7758446046595	65	344	GTP binding	ARF1;ARF3;ARF5;ARL11;ARL15;ARL16;ARL2;ARL3;ARL4A;ARL8A;CIITA;DIRAS1;DIRAS2;DNM1;DNM2;EHD3;EHD4;GBP2;GBP6;GBP5;GIMAP4;GIMAP7;GNA13;GNA15;GNAI3;GNAO1;GPN3;GSPT2;HRAS;IFI44L;IRGM;LANCL2;LRRK1;LRRK2;NIN;NKIRAS1;NME1;NUDT16;RAB11B;RAB12;RAB13;RAB15;RAB28;RAB2A;RAB3A;RAB3B;RAB40B;RAB4A;RAB4B;RAB6B;RAB9B;RAC2;RAC3;RAP1B;RAP2A;RASD1;RASD2;RERG;RHOH;RIT2;RND2;RRAGD;SAMHD1;SCG5;SUCLG2	0.000789041502792494
22	GO:0008320	9.02052262881033e-06	9.05073649754501	2.08645653339689	10	19	protein transmembrane transporter activity	ABCA1;MCL1;SEC61A1;SEC61G;TIMM17A;TIMM23B;TIMM23;TOMM20;TOMM40L;TOMM7	0.000789041502792494
23	GO:0140318	9.02052262881033e-06	9.05073649754501	2.08645653339689	10	19	protein transporter activity	ABCA1;MCL1;SEC61A1;SEC61G;TIMM17A;TIMM23B;TIMM23;TOMM20;TOMM40L;TOMM7	0.000789041502792494
24	GO:0003924	9.86077885174344e-06	1.99019607843137	32.7244235238038	58	298	GTPase activity	ARF1;ARF3;ARF5;ARHGDIB;ARL2;ARL3;ARL8A;DIRAS1;DIRAS2;DNM1;DNM2;GBP2;GBP6;GBP5;GIMAP7;GNA13;GNA15;GNAI3;GNAO1;GNB5;GNG13;GNG2;GNG3;GNG7;GPN3;GSPT2;HRAS;IRGM;LRRK2;NKIRAS1;RAB11B;RAB12;RAB13;RAB15;RAB28;RAB2A;RAB3A;RAB3B;RAB40B;RAB4A;RAB4B;RAB6B;RAB9B;RAC2;RAC3;RAP1B;RAP2A;RASD1;RASD2;RERG;RGS1;RGS2;RGS8;RGS9;RHOH;RIT2;RND2;RRAGD	0.000789041502792494
25	GO:0004129	1.04534448358181e-05	7.46943231441048	2.52571054042781	11	23	cytochrome-c oxidase activity	COX4I1;COX5A;COX5B;COX6B1;COX6C;COX7A2;COX7A2L;COX7B;COX8A;NDUFA4;NDUFA4L2	0.000789041502792494
26	GO:0015002	1.04534448358181e-05	7.46943231441048	2.52571054042781	11	23	heme-copper terminal oxidase activity	COX4I1;COX5A;COX5B;COX6B1;COX6C;COX7A2;COX7A2L;COX7B;COX8A;NDUFA4;NDUFA4L2	0.000789041502792494
27	GO:0016676	1.04534448358181e-05	7.46943231441048	2.52571054042781	11	23	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor	COX4I1;COX5A;COX5B;COX6B1;COX6C;COX7A2;COX7A2L;COX7B;COX8A;NDUFA4;NDUFA4L2	0.000789041502792494
28	GO:0017048	1.11620651748543e-05	2.46043165467626	17.130906274206	36	156	Rho GTPase binding	ABI2;AKAP13;ARHGAP17;ARHGAP4;ARHGAP44;ARHGDIB;ARHGEF6;ATP7A;BRK1;CDC42SE2;CYFIP1;DOCK2;FGD2;FGD3;FGD4;FLNA;FMNL2;FMNL3;HACE1;INF2;IQGAP1;KCTD13;LRRK2;MYO9B;NCF2;NGEF;PAK2;PARD6A;RHOH;ROCK1;SRGAP2B;SRGAP2C;SRGAP2;VAV1;WAS;WASF1	0.000794706775250272
29	GO:0004896	1.13083888529234e-05	2.99669010208748	10.6519096704999	26	97	cytokine receptor activity	CCR2;CCR5;CD4;CD44;CD74;CMKLR1;CSF2RA;CSF2RB;CSF3R;CX3CR1;CXCR3;CXCR4;GPR17;GPR75;IFNGR1;IL10RA;IL10RB;IL13RA1;IL15RA;IL17RA;IL18R1;IL21R;IL2RB;IL2RG;IL7R;OSMR	0.000794706775250272
30	GO:0032550	1.20047042018252e-05	1.89339075548419	38.2150986116904	65	348	purine ribonucleoside binding	ARF1;ARF3;ARF5;ARL11;ARL15;ARL16;ARL2;ARL3;ARL4A;ARL8A;CIITA;DIRAS1;DIRAS2;DNM1;DNM2;EHD3;EHD4;GBP2;GBP6;GBP5;GIMAP4;GIMAP7;GNA13;GNA15;GNAI3;GNAO1;GPN3;GSPT2;HRAS;IFI44L;IRGM;LANCL2;LRRK1;LRRK2;NIN;NKIRAS1;NME1;NUDT16;RAB11B;RAB12;RAB13;RAB15;RAB28;RAB2A;RAB3A;RAB3B;RAB40B;RAB4A;RAB4B;RAB6B;RAB9B;RAC2;RAC3;RAP1B;RAP2A;RASD1;RASD2;RERG;RHOH;RIT2;RND2;RRAGD;SAMHD1;SCG5;SUCLG2	0.000812551097917718
31	GO:0015252	1.26743812415639e-05	10.4686867113258	1.7570160281237	9	16	proton channel activity	ATP5F1D;ATP5F1E;ATP5MC3;ATP5PD;ATP5PF;ATP5MF;ATP5MG;ATP5PO;ATP6V0C	0.000812551097917718
32	GO:0008324	1.27584078181389e-05	1.65052412040843	66.7666090687005	101	608	cation transmembrane transporter activity	ANXA2;ASIC2;ATP13A1;ATP1A2;ATP5F1D;ATP5F1E;ATP5MC3;ATP5PD;ATP5PF;ATP5MF;ATP5MGL;ATP5MG;ATP5PO;ATP6V0A2;ATP6V0C;ATP6V0E2;ATP6V1E1;ATP6V1F;ATP6V1G2;ATP7A;CACNA2D2;CACNB1;CACNB3;CACNB4;CACNG2;CACNG5;COX4I1;COX5A;COX5B;COX6B1;COX6C;COX7A2;COX7A2L;COX7B;COX8A;FKBP1B;ITPR2;KCNAB3;KCNB1;KCNC2;KCNC4;KCNG1;KCNIP1;KCNIP2;KCNIP3;KCNIP4;KCNK1;KCNK12;KCNK2;KCNK7;KCNK9;KCNMB4;KCNS2;KCNT2;KCNV1;MAGT1;MCU;NDUFA4;NDUFA4L2;NNT;P2RX7;PIEZO1;PTK2B;RYR3;SCN1B;SCN2B;SCN3B;SCN4B;SEC61A1;SLC10A6;SLC11A1;SLC12A9;SLC15A4;SLC17A7;SLC18A2;SLC18A3;SLC1A3;SLC1A4;SLC24A2;SLC24A3;SLC28A2;SLC29A4;SLC30A9;SLC38A6;SLC41A2;SLC44A1;SLC44A2;SLC4A10;SLC4A7;SLC5A7;SLC6A7;SLC7A2;SLC8A2;SLC8A3;SLC9A9;SNAP25;TCIRG1;TMEM38A;TMEM63A;TRPC6;TRPM2	0.000812551097917718
33	GO:0001882	1.45538471348491e-05	1.86969814757874	39.20342012751	66	357	nucleoside binding	ARF1;ARF3;ARF5;ARL11;ARL15;ARL16;ARL2;ARL3;ARL4A;ARL8A;CIITA;DIRAS1;DIRAS2;DNM1;DNM2;EHD3;EHD4;GBP2;GBP6;GBP5;GIMAP4;GIMAP7;GNA13;GNA15;GNAI3;GNAO1;GPN3;GSPT2;HRAS;IFI44L;IRGM;LANCL2;LRRK1;LRRK2;NIN;NKIRAS1;NME1;NUDT16;PNP;RAB11B;RAB12;RAB13;RAB15;RAB28;RAB2A;RAB3A;RAB3B;RAB40B;RAB4A;RAB4B;RAB6B;RAB9B;RAC2;RAC3;RAP1B;RAP2A;RASD1;RASD2;RERG;RHOH;RIT2;RND2;RRAGD;SAMHD1;SCG5;SUCLG2	0.000898810316994617
34	GO:0001883	1.59441514494663e-05	1.87314653850087	38.5445391169636	65	351	purine nucleoside binding	ARF1;ARF3;ARF5;ARL11;ARL15;ARL16;ARL2;ARL3;ARL4A;ARL8A;CIITA;DIRAS1;DIRAS2;DNM1;DNM2;EHD3;EHD4;GBP2;GBP6;GBP5;GIMAP4;GIMAP7;GNA13;GNA15;GNAI3;GNAO1;GPN3;GSPT2;HRAS;IFI44L;IRGM;LANCL2;LRRK1;LRRK2;NIN;NKIRAS1;NME1;NUDT16;RAB11B;RAB12;RAB13;RAB15;RAB28;RAB2A;RAB3A;RAB3B;RAB40B;RAB4A;RAB4B;RAB6B;RAB9B;RAC2;RAC3;RAP1B;RAP2A;RASD1;RASD2;RERG;RHOH;RIT2;RND2;RRAGD;SAMHD1;SCG5;SUCLG2	0.000928405161543211
35	GO:0032549	1.59441514494663e-05	1.87314653850087	38.5445391169636	65	351	ribonucleoside binding	ARF1;ARF3;ARF5;ARL11;ARL15;ARL16;ARL2;ARL3;ARL4A;ARL8A;CIITA;DIRAS1;DIRAS2;DNM1;DNM2;EHD3;EHD4;GBP2;GBP6;GBP5;GIMAP4;GIMAP7;GNA13;GNA15;GNAI3;GNAO1;GPN3;GSPT2;HRAS;IFI44L;IRGM;LANCL2;LRRK1;LRRK2;NIN;NKIRAS1;NME1;NUDT16;RAB11B;RAB12;RAB13;RAB15;RAB28;RAB2A;RAB3A;RAB3B;RAB40B;RAB4A;RAB4B;RAB6B;RAB9B;RAC2;RAC3;RAP1B;RAP2A;RASD1;RASD2;RERG;RHOH;RIT2;RND2;RRAGD;SAMHD1;SCG5;SUCLG2	0.000928405161543211
36	GO:0016675	1.7384661119399e-05	6.8943987235472	2.63552404218555	11	24	oxidoreductase activity, acting on a heme group of donors	COX4I1;COX5A;COX5B;COX6B1;COX6C;COX7A2;COX7A2L;COX7B;COX8A;NDUFA4;NDUFA4L2	0.000984164982259308
37	GO:0022884	2.799283376165e-05	7.40415612756038	2.30608353691235	10	21	macromolecule transmembrane transporter activity	ABCA1;MCL1;SEC61A1;SEC61G;TIMM17A;TIMM23B;TIMM23;TOMM20;TOMM40L;TOMM7	0.00154187554611467
38	GO:0008092	3.18953945009414e-05	1.48432819655559	104.432640171602	144	951	cytoskeletal protein binding	ABLIM2;ACTA1;ACTN2;ACTR3B;ACTR3C;ADORA2A;AIF1;ANXA2;APOE;ARL3;ARL8A;ARPC1B;ARPC5L;ATCAY;AXL;BCCIP;BLOC1S2;CALM2;CALM3;CAMK2B;CAP2;CAPN3;CCR5;CDK5R2;CDK5RAP2;CETN2;CETN3;CFL1;CFL2;CHP1;CLIP3;CLU;CNN2;CNN3;CNTRL;CORO1A;CORO1B;CORO2A;CORO2B;CRIPT;CTNNA1;CTNNAL1;CXCR4;CYFIP1;DBNL;DMTN;DNM1;DNM2;DST;DYNC1I1;EGFR;EP300;EPB41L2;FABP3;FAM83D;FGD4;FGF13;FHOD1;FHOD3;FLNA;FMNL2;FMNL3;GABARAPL1;GABARAPL2;GAS7;GMFG;GSK3A;GSN;HCLS1;HPCA;INF2;IQGAP1;ITGB1;KIF11;KLC2;KLHL5;LCP1;LGMN;LIMA1;IRAG2;LRRK2;LYN;MACF1;MAP1LC3A;MAP4K4;MARCKS;MED28;MEFV;MICAL2;MSN;MSRB1;MYH9;MYLIP;MYO1E;MYO1F;MYO1G;MYO5B;MYO6;MYO9B;NDEL1;NEFH;NEK6;NFKB1;NME1;P4HB;PACRG;PARVG;PDLIM5;PFN2;PIN1;PPP1R18;PSTPIP2;PTPRC;PTPRN;PYCARD;RAB11B;RAB3A;RAB3B;RAB6B;REEP3;RELA;RGS2;ROCK1;SCIN;SNCA;SSH2;STMN3;STUB1;SVIL;SYN1;SYNE2;TBCA;TLN1;TMOD3;TPM1;TRPC6;TTLL1;TTLL7;VAPA;WAS;WASF1;WASF2;WIPF1;WIPF3	0.0017106003682347
39	GO:0048365	3.34467975188955e-05	3.33404233882253	7.57713162128344	20	69	Rac GTPase binding	ABI2;ARHGAP17;ARHGAP4;ARHGAP44;ARHGDIB;ATP7A;BRK1;CYFIP1;DOCK2;FLNA;HACE1;IQGAP1;NCF2;PAK2;SRGAP2B;SRGAP2C;SRGAP2;VAV1;WAS;WASF1	0.00174780957291049
40	GO:0016817	3.99166931071972e-05	1.52209038556199	87.8508014061848	124	800	hydrolase activity, acting on acid anhydrides	ABCA1;ABCB1;ABCB1;ABCB4;ABCC1;ABCD1;ACYP2;ANXA1;ARF1;ARF3;ARF5;ARHGDIB;ARL2;ARL3;ARL8A;ASCC3;ATAD2B;ATCAY;ATP13A1;ATP1A2;ATP5F1D;ATP5F1E;ATP5PF;ATP6V1F;ATP6V1G2;BNIP2;BTAF1;CHD7;CLPP;DDX21;DDX25;DDX58;DDX60;DHX58;DIRAS1;DIRAS2;DNM1;DNM2;DUT;DYNC1I1;DYNLL2;DYNLRB1;DYNLT3;ENPP3;ENTPD1;ENTPD2;ENTPD3;FIGN;GBP2;GBP6;GBP5;GIMAP7;GNA13;GNA15;GNAI3;GNAO1;GNB5;GNG13;GNG2;GNG3;GNG7;GPN3;GPR88;GSPT2;HELZ2;HRAS;HSPA5;IFIH1;IRGM;ITPA;KIF11;KLC2;LRRK2;MACF1;MCM3;MDN1;MLH1;MOV10;MYH9;MYO1E;MYO1F;MYO1G;MYO5B;MYO6;MYO9B;NKIRAS1;NUDT16;PFN2;PIN1;PLPP4;PRUNE2;RAB11B;RAB12;RAB13;RAB15;RAB28;RAB2A;RAB3A;RAB3B;RAB40B;RAB4A;RAB4B;RAB6B;RAB9B;RAC2;RAC3;RAP1B;RAP2A;RASD1;RASD2;RERG;RGS1;RGS2;RGS8;RGS9;RHOH;RIT2;RND2;RNF213;RRAGD;SMARCAD1;TAP1;TAP2;TOP2A;WRN	0.00197505399599851
41	GO:0016818	3.99166931071972e-05	1.52209038556199	87.8508014061848	124	800	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	ABCA1;ABCB1;ABCB1;ABCB4;ABCC1;ABCD1;ACYP2;ANXA1;ARF1;ARF3;ARF5;ARHGDIB;ARL2;ARL3;ARL8A;ASCC3;ATAD2B;ATCAY;ATP13A1;ATP1A2;ATP5F1D;ATP5F1E;ATP5PF;ATP6V1F;ATP6V1G2;BNIP2;BTAF1;CHD7;CLPP;DDX21;DDX25;DDX58;DDX60;DHX58;DIRAS1;DIRAS2;DNM1;DNM2;DUT;DYNC1I1;DYNLL2;DYNLRB1;DYNLT3;ENPP3;ENTPD1;ENTPD2;ENTPD3;FIGN;GBP2;GBP6;GBP5;GIMAP7;GNA13;GNA15;GNAI3;GNAO1;GNB5;GNG13;GNG2;GNG3;GNG7;GPN3;GPR88;GSPT2;HELZ2;HRAS;HSPA5;IFIH1;IRGM;ITPA;KIF11;KLC2;LRRK2;MACF1;MCM3;MDN1;MLH1;MOV10;MYH9;MYO1E;MYO1F;MYO1G;MYO5B;MYO6;MYO9B;NKIRAS1;NUDT16;PFN2;PIN1;PLPP4;PRUNE2;RAB11B;RAB12;RAB13;RAB15;RAB28;RAB2A;RAB3A;RAB3B;RAB40B;RAB4A;RAB4B;RAB6B;RAB9B;RAC2;RAC3;RAP1B;RAP2A;RASD1;RASD2;RERG;RGS1;RGS2;RGS8;RGS9;RHOH;RIT2;RND2;RNF213;RRAGD;SMARCAD1;TAP1;TAP2;TOP2A;WRN	0.00197505399599851
42	GO:0042887	4.07027810755335e-05	3.95601333532368	5.38086158612882	16	49	amide transmembrane transporter activity	ABCA1;ABCC1;ABCD1;MCL1;SEC61A1;SEC61G;SLC14A1;TAP1;TAP2;TAPBP;TIMM17A;TIMM23B;TIMM23;TOMM20;TOMM40L;TOMM7	0.00197505399599851
43	GO:0019955	4.20588466109125e-05	2.46440665252149	14.715009235536	31	134	cytokine binding	A2M;ACKR1;CCR2;CCR5;CD4;CD74;CSF1R;CSF2RA;CSF3R;CX3CR1;CXCR3;CXCR4;ENG;GREM1;IFNGR1;IL10RA;IL13RA1;IL18R1;IL2RB;IL2RG;ITGA4;ITGB1;NRP1;OSMR;PARK7;PDPN;TGFBR1;TGFBR2;TNFRSF11A;TNFRSF14;TNFRSF1B	0.00199339370681487
